sample_id,region,state_country,season,temp_max_forecast_7d,temp_night_min_7d,rh_avg_forecast_7d,vpd_kpa,soil_moisture_vol_pct,consecutive_hot_days,crop_gdd_accumulated,rainfall_3d_sum_mm,soil_clay_pct,soil_ec_ds_m,soil_ph,stress_class,stress_label
AASRA-TRN-023952,Kutch,"Gujarat, India",Kharif/Wet,30.68,21.63,69.81,1.37,44.97,0,342.2,47.23,36.9,5.56,8.82,6,Salinity Stress
AASRA-TRN-023953,Kutch,"Gujarat, India",Kharif/Wet,36.18,28.56,91.61,0.48,52.34,1,834.3,85.36,34.9,6.32,8.68,6,Salinity Stress
AASRA-TRN-023954,Kutch,"Gujarat, India",Rabi/Winter,16.1,6.68,49.67,0.91,27.77,0,59.8,2.16,36.8,5.21,8.87,6,Salinity Stress
AASRA-TRN-023955,Kutch,"Gujarat, India",Rabi/Winter,24.01,13.55,89.01,0.22,36.35,0,649.1,11.63,37.9,5.35,8.08,6,Salinity Stress
AASRA-TRN-023956,Kutch,"Gujarat, India",Rabi/Winter,18.8,8.25,59.0,0.84,22.45,0,36.8,1.09,30.8,5.8,8.67,6,Salinity Stress
AASRA-TRN-023957,Kutch,"Gujarat, India",Rabi/Winter,27.18,15.59,66.79,1.33,22.54,0,788.8,12.35,25.7,4.9,8.95,6,Salinity Stress
AASRA-TRN-023958,Kutch,"Gujarat, India",Zaid/Summer,39.04,29.85,38.53,4.25,22.95,1,1534.4,3.49,29.5,5.46,8.68,6,Salinity Stress
AASRA-TRN-023959,Kutch,"Gujarat, India",Kharif/Wet,38.93,31.58,77.94,1.49,33.57,6,381.4,12.32,30.8,5.31,9.07,6,Salinity Stress
AASRA-TRN-023960,Kutch,"Gujarat, India",Rabi/Winter,14.01,1.37,60.72,0.62,17.35,0,33.1,4.12,31.8,4.81,8.46,5,Frost / Cold Stress
AASRA-TRN-023961,Kutch,"Gujarat, India",Rabi/Winter,17.6,2.06,58.8,0.83,38.86,0,34.9,0.0,31.0,5.21,8.72,0,Optimal
AASRA-TRN-023962,Kutch,"Gujarat, India",Rabi/Winter,21.83,12.73,46.74,1.39,21.13,0,493.8,2.21,29.7,5.21,8.11,6,Salinity Stress
AASRA-TRN-023963,Kutch,"Gujarat, India",Rabi/Winter,20.52,10.52,73.68,0.51,17.57,0,100.5,0.48,25.2,4.87,8.77,6,Salinity Stress
AASRA-TRN-023964,Kutch,"Gujarat, India",Zaid/Summer,37.19,24.61,34.62,4.28,21.29,2,1244.8,1.75,33.8,6.23,8.75,3,Compound Stress (Heat+Drought)
AASRA-TRN-023965,Kutch,"Gujarat, India",Rabi/Winter,17.62,6.86,85.68,0.29,25.23,0,204.4,2.08,33.8,5.24,8.72,6,Salinity Stress
AASRA-TRN-023966,Kutch,"Gujarat, India",Kharif/Wet,27.33,21.09,75.83,0.88,15.58,0,1196.2,9.59,34.2,4.79,8.82,2,Drought Stress
AASRA-TRN-023967,Kutch,"Gujarat, India",Zaid/Summer,46.6,32.08,43.25,5.81,32.71,1,2492.8,0.0,26.2,7.38,8.02,6,Salinity Stress
AASRA-TRN-023968,Kutch,"Gujarat, India",Rabi/Winter,16.94,1.07,74.03,0.51,26.86,0,40.2,2.61,34.7,6.18,8.89,5,Frost / Cold Stress
AASRA-TRN-023969,Kutch,"Gujarat, India",Rabi/Winter,12.7,0.98,92.76,0.11,11.51,0,38.4,0.34,29.6,5.21,8.74,5,Frost / Cold Stress
AASRA-TRN-023970,Kutch,"Gujarat, India",Rabi/Winter,21.08,6.04,77.33,0.62,33.9,0,160.5,0.0,28.5,5.05,9.32,6,Salinity Stress
AASRA-TRN-023971,Kutch,"Gujarat, India",Kharif/Wet,30.81,25.17,87.1,0.56,43.67,0,883.8,56.0,32.7,6.51,8.47,6,Salinity Stress
AASRA-TRN-023972,Kutch,"Gujarat, India",Zaid/Summer,43.65,31.71,34.8,5.77,18.43,1,309.2,0.0,34.3,4.79,9.02,3,Compound Stress (Heat+Drought)
AASRA-TRN-023973,Kutch,"Gujarat, India",Kharif/Wet,31.4,24.93,79.47,1.02,36.15,0,338.6,33.29,31.6,8.01,8.4,6,Salinity Stress
AASRA-TRN-023974,Kutch,"Gujarat, India",Kharif/Wet,37.13,29.27,96.17,0.41,32.81,2,470.5,33.62,31.3,9.01,9.0,6,Salinity Stress
AASRA-TRN-023975,Kutch,"Gujarat, India",Rabi/Winter,18.77,7.36,77.98,0.48,17.51,0,65.4,2.59,29.1,4.82,9.01,6,Salinity Stress
AASRA-TRN-023976,Kutch,"Gujarat, India",Kharif/Wet,39.55,32.12,71.72,2.12,33.15,9,490.8,52.61,27.0,5.09,8.92,6,Salinity Stress
AASRA-TRN-023977,Kutch,"Gujarat, India",Zaid/Summer,39.37,27.93,39.42,4.31,23.64,2,2166.0,5.96,32.4,7.99,8.43,3,Compound Stress (Heat+Drought)
AASRA-TRN-023978,Kutch,"Gujarat, India",Rabi/Winter,23.33,12.02,66.01,0.97,25.2,0,116.5,0.65,32.2,4.87,8.09,6,Salinity Stress
AASRA-TRN-023979,Kutch,"Gujarat, India",Kharif/Wet,29.26,18.9,90.14,0.36,36.2,0,829.7,26.52,34.1,4.96,8.62,6,Salinity Stress
AASRA-TRN-023980,Kutch,"Gujarat, India",Kharif/Wet,42.08,32.07,95.14,0.28,34.74,6,1350.5,29.59,29.1,5.34,9.03,6,Salinity Stress
AASRA-TRN-023981,Kutch,"Gujarat, India",Rabi/Winter,23.11,7.56,65.91,0.98,35.15,0,561.0,0.0,30.6,5.58,8.72,6,Salinity Stress
AASRA-TRN-023982,Kutch,"Gujarat, India",Rabi/Winter,26.99,16.45,95.03,0.25,29.54,0,148.8,1.51,28.9,5.82,8.39,6,Salinity Stress
AASRA-TRN-023983,Kutch,"Gujarat, India",Rabi/Winter,15.49,4.12,85.79,0.25,29.47,0,39.5,8.12,29.9,5.14,8.46,2,Drought Stress
AASRA-TRN-023984,Kutch,"Gujarat, India",Kharif/Wet,40.13,31.96,71.63,2.14,29.5,3,1200.6,2.37,29.0,5.64,8.44,6,Salinity Stress
AASRA-TRN-023985,Kutch,"Gujarat, India",Kharif/Wet,34.62,25.2,74.39,1.3,39.09,0,1090.5,35.14,36.1,5.6,9.02,6,Salinity Stress
AASRA-TRN-023986,Kutch,"Gujarat, India",Kharif/Wet,42.69,32.05,85.29,1.33,34.58,5,375.8,1.14,27.6,5.72,8.21,6,Salinity Stress
AASRA-TRN-023987,Kutch,"Gujarat, India",Zaid/Summer,34.21,23.02,18.32,4.37,18.59,0,1419.0,1.71,34.9,5.68,8.4,6,Salinity Stress
AASRA-TRN-023988,Kutch,"Gujarat, India",Kharif/Wet,35.26,28.58,68.33,1.83,23.88,1,1742.1,5.45,24.1,7.15,8.34,6,Salinity Stress
AASRA-TRN-023989,Kutch,"Gujarat, India",Kharif/Wet,29.07,21.83,63.4,1.48,29.45,0,913.7,3.86,30.7,6.42,8.48,6,Salinity Stress
AASRA-TRN-023990,Kutch,"Gujarat, India",Zaid/Summer,42.27,31.05,23.17,5.87,17.66,2,1143.6,1.18,32.2,5.76,8.89,3,Compound Stress (Heat+Drought)
AASRA-TRN-023991,Kutch,"Gujarat, India",Kharif/Wet,26.87,20.52,91.72,0.25,23.61,0,1452.4,1.2,32.5,6.52,8.5,6,Salinity Stress
AASRA-TRN-023992,Kutch,"Gujarat, India",Kharif/Wet,33.86,26.7,60.01,2.17,15.66,0,1451.1,3.52,33.6,5.56,8.53,6,Salinity Stress
AASRA-TRN-023993,Kutch,"Gujarat, India",Kharif/Wet,24.82,16.26,88.02,0.38,28.08,0,733.7,5.7,33.6,5.26,8.6,6,Salinity Stress
AASRA-TRN-023994,Kutch,"Gujarat, India",Rabi/Winter,20.62,9.33,56.39,1.08,21.47,0,553.8,6.01,32.3,5.24,8.93,6,Salinity Stress
AASRA-TRN-023995,Kutch,"Gujarat, India",Rabi/Winter,26.86,16.78,62.81,1.36,14.11,0,465.5,4.09,35.2,4.77,8.03,6,Salinity Stress
AASRA-TRN-023996,Kutch,"Gujarat, India",Kharif/Wet,28.02,19.53,99.07,0.19,32.73,0,1464.4,7.17,29.5,6.2,8.91,6,Salinity Stress
AASRA-TRN-023997,Kutch,"Gujarat, India",Zaid/Summer,40.57,29.65,20.83,5.75,16.23,3,1672.4,0.0,32.2,5.33,8.63,3,Compound Stress (Heat+Drought)
AASRA-TRN-023998,Kutch,"Gujarat, India",Zaid/Summer,43.01,31.63,43.0,4.57,26.13,1,2230.0,1.13,38.8,6.25,8.77,3,Compound Stress (Heat+Drought)
AASRA-TRN-023999,Kutch,"Gujarat, India",Kharif/Wet,36.79,30.11,77.0,1.48,46.69,1,1410.0,76.01,35.5,5.31,8.67,4,Flooding / Waterlogging
AASRA-TRN-024000,Kutch,"Gujarat, India",Kharif/Wet,31.11,21.36,81.99,0.72,21.51,0,1915.0,11.39,32.7,4.95,9.18,6,Salinity Stress
AASRA-TRN-024001,Kutch,"Gujarat, India",Rabi/Winter,14.44,5.31,68.63,0.51,21.29,0,36.4,4.53,28.2,4.91,9.47,6,Salinity Stress
AASRA-TRN-024002,Kutch,"Gujarat, India",Rabi/Winter,23.85,9.3,63.55,1.13,12.37,0,83.7,2.71,30.1,5.04,8.71,6,Salinity Stress
AASRA-TRN-024003,Kutch,"Gujarat, India",Zaid/Summer,46.43,32.58,24.14,5.83,35.56,2,857.0,0.0,30.3,5.02,8.8,6,Salinity Stress
AASRA-TRN-024004,Kutch,"Gujarat, India",Kharif/Wet,25.96,16.94,86.06,0.56,26.84,0,117.8,12.51,30.0,4.93,8.56,6,Salinity Stress
AASRA-TRN-024005,Kutch,"Gujarat, India",Kharif/Wet,38.06,31.77,89.7,0.7,17.42,1,862.2,18.15,24.7,5.81,8.19,6,Salinity Stress
AASRA-TRN-024006,Kutch,"Gujarat, India",Kharif/Wet,30.91,25.69,61.97,1.69,27.86,0,508.6,7.57,27.5,4.8,9.4,6,Salinity Stress
AASRA-TRN-024007,Kutch,"Gujarat, India",Zaid/Summer,36.64,25.1,29.13,4.37,21.92,5,1502.2,5.09,33.9,4.98,8.46,3,Compound Stress (Heat+Drought)
AASRA-TRN-024008,Kutch,"Gujarat, India",Rabi/Winter,18.52,5.98,54.09,0.91,22.27,0,93.2,8.04,32.8,5.57,7.63,6,Salinity Stress
AASRA-TRN-024009,Kutch,"Gujarat, India",Rabi/Winter,23.78,10.64,47.22,1.71,35.31,0,569.8,3.17,34.9,6.1,8.88,6,Salinity Stress
AASRA-TRN-024010,Kutch,"Gujarat, India",Rabi/Winter,6.49,-2.83,77.74,0.2,33.16,0,40.7,6.1,24.6,7.08,8.36,5,Frost / Cold Stress
AASRA-TRN-024011,Kutch,"Gujarat, India",Rabi/Winter,20.19,6.86,67.86,0.71,24.39,0,333.6,0.04,33.3,5.43,8.69,6,Salinity Stress
AASRA-TRN-024012,Kutch,"Gujarat, India",Kharif/Wet,37.63,31.07,73.42,1.66,40.54,1,1618.4,21.0,31.6,5.23,8.17,0,Optimal
AASRA-TRN-024013,Kutch,"Gujarat, India",Kharif/Wet,32.93,23.73,75.27,1.5,12.94,0,1705.2,4.55,35.1,5.35,8.62,6,Salinity Stress
AASRA-TRN-024014,Kutch,"Gujarat, India",Kharif/Wet,32.26,23.26,90.87,0.37,42.46,0,216.1,26.31,31.6,5.21,8.88,6,Salinity Stress
AASRA-TRN-024015,Kutch,"Gujarat, India",Kharif/Wet,41.63,31.89,91.05,0.67,22.06,3,960.9,11.86,29.7,4.92,8.44,6,Salinity Stress
AASRA-TRN-024016,Kutch,"Gujarat, India",Kharif/Wet,33.37,26.41,70.92,1.55,13.42,0,684.3,4.45,26.1,6.21,8.22,6,Salinity Stress
AASRA-TRN-024017,Kutch,"Gujarat, India",Kharif/Wet,35.5,25.69,70.29,1.69,23.72,2,1796.6,8.66,27.7,4.98,9.05,6,Salinity Stress
AASRA-TRN-024018,Kutch,"Gujarat, India",Kharif/Wet,35.38,29.22,79.77,1.32,15.75,3,1058.9,16.21,26.3,5.72,8.42,3,Compound Stress (Heat+Drought)
AASRA-TRN-024019,Kutch,"Gujarat, India",Kharif/Wet,38.89,30.4,93.71,0.49,41.49,2,1157.1,30.53,26.5,5.09,8.52,6,Salinity Stress
AASRA-TRN-024020,Kutch,"Gujarat, India",Kharif/Wet,35.07,29.59,88.03,0.77,43.96,1,1969.5,28.33,28.6,6.27,8.41,6,Salinity Stress
AASRA-TRN-024021,Kutch,"Gujarat, India",Kharif/Wet,37.6,31.54,72.41,1.73,14.57,1,1232.5,9.24,28.4,11.07,8.41,6,Salinity Stress
AASRA-TRN-024022,Kutch,"Gujarat, India",Zaid/Summer,46.95,32.35,21.91,5.79,25.42,11,741.1,1.59,35.1,5.88,8.96,3,Compound Stress (Heat+Drought)
AASRA-TRN-024023,Kutch,"Gujarat, India",Rabi/Winter,16.54,7.05,50.43,1.06,18.53,0,137.6,0.23,33.4,6.66,9.01,6,Salinity Stress
AASRA-TRN-024024,Kutch,"Gujarat, India",Rabi/Winter,26.68,13.12,58.46,1.55,15.57,0,327.1,0.33,36.2,10.43,9.11,6,Salinity Stress
AASRA-TRN-024025,Kutch,"Gujarat, India",Rabi/Winter,21.79,7.43,83.73,0.56,36.66,0,296.7,10.33,32.8,5.22,8.12,6,Salinity Stress
AASRA-TRN-024026,Kutch,"Gujarat, India",Zaid/Summer,41.72,31.88,45.63,4.48,18.33,3,621.7,0.0,35.7,7.29,9.14,3,Compound Stress (Heat+Drought)
AASRA-TRN-024027,Kutch,"Gujarat, India",Rabi/Winter,15.77,1.25,65.27,0.62,30.44,0,37.1,0.0,31.3,5.08,9.16,5,Frost / Cold Stress
AASRA-TRN-024028,Kutch,"Gujarat, India",Rabi/Winter,21.44,8.28,90.93,0.22,17.68,0,306.6,3.64,26.7,4.94,8.36,6,Salinity Stress
AASRA-TRN-024029,Kutch,"Gujarat, India",Rabi/Winter,21.85,12.35,93.89,0.15,23.21,0,565.3,0.93,32.7,8.04,8.11,6,Salinity Stress
AASRA-TRN-024030,Kutch,"Gujarat, India",Zaid/Summer,37.02,27.63,38.99,3.8,13.7,1,872.7,1.48,33.5,5.23,8.5,3,Compound Stress (Heat+Drought)
AASRA-TRN-024031,Kutch,"Gujarat, India",Kharif/Wet,44.46,31.82,78.4,2.2,30.24,2,2499.4,5.56,29.7,4.93,8.36,6,Salinity Stress
AASRA-TRN-024032,Kutch,"Gujarat, India",Zaid/Summer,41.1,30.61,46.39,4.22,26.49,3,1791.6,1.34,28.7,4.95,8.87,6,Salinity Stress
AASRA-TRN-024033,Kutch,"Gujarat, India",Rabi/Winter,18.23,7.93,92.91,0.13,15.86,0,288.9,0.48,34.2,7.25,8.59,6,Salinity Stress
AASRA-TRN-024034,Kutch,"Gujarat, India",Rabi/Winter,26.86,13.94,76.27,0.83,16.71,0,469.2,6.99,35.6,5.5,8.0,6,Salinity Stress
AASRA-TRN-024035,Kutch,"Gujarat, India",Rabi/Winter,23.47,13.46,56.62,1.11,37.67,0,351.0,6.8,35.6,5.49,8.48,6,Salinity Stress
AASRA-TRN-024036,Kutch,"Gujarat, India",Kharif/Wet,34.87,28.67,79.79,1.0,39.97,0,1641.9,31.08,29.7,7.05,8.27,6,Salinity Stress
AASRA-TRN-024037,Kutch,"Gujarat, India",Rabi/Winter,21.28,12.01,79.72,0.59,32.92,0,594.8,1.13,33.3,5.35,8.66,6,Salinity Stress
AASRA-TRN-024038,Kutch,"Gujarat, India",Zaid/Summer,40.39,28.43,44.95,4.08,13.1,6,956.9,0.85,30.1,5.05,8.51,3,Compound Stress (Heat+Drought)
AASRA-TRN-024039,Kutch,"Gujarat, India",Kharif/Wet,33.93,24.89,79.23,1.1,22.42,0,351.5,0.65,35.9,6.83,9.15,6,Salinity Stress
AASRA-TRN-024040,Kutch,"Gujarat, India",Zaid/Summer,42.24,32.17,36.9,5.12,18.99,1,2497.4,0.91,25.9,5.53,8.65,3,Compound Stress (Heat+Drought)
AASRA-TRN-024041,Kutch,"Gujarat, India",Rabi/Winter,9.85,-2.28,86.72,0.18,13.61,0,41.7,3.48,24.8,4.87,8.15,5,Frost / Cold Stress
AASRA-TRN-024042,Kutch,"Gujarat, India",Rabi/Winter,22.26,10.9,88.4,0.36,13.79,0,256.3,4.87,34.3,7.21,8.61,6,Salinity Stress
AASRA-TRN-024043,Kutch,"Gujarat, India",Kharif/Wet,34.31,27.41,88.35,0.6,31.44,0,269.9,2.83,29.2,4.81,7.81,0,Optimal
AASRA-TRN-024044,Kutch,"Gujarat, India",Kharif/Wet,34.18,27.91,62.7,2.0,24.18,0,880.3,7.79,34.7,5.37,7.95,6,Salinity Stress
AASRA-TRN-024045,Kutch,"Gujarat, India",Kharif/Wet,29.18,21.99,92.79,0.22,37.57,0,180.6,31.12,30.3,5.11,7.87,6,Salinity Stress
AASRA-TRN-024046,Kutch,"Gujarat, India",Kharif/Wet,27.98,18.58,83.74,0.54,32.73,0,446.7,26.02,36.7,5.22,8.8,6,Salinity Stress
AASRA-TRN-024047,Kutch,"Gujarat, India",Kharif/Wet,31.22,25.72,88.45,0.56,30.18,0,418.6,6.27,36.2,5.47,8.81,6,Salinity Stress
AASRA-TRN-024048,Kutch,"Gujarat, India",Kharif/Wet,40.38,31.84,71.1,2.05,34.4,4,1402.4,0.0,32.1,8.74,8.74,6,Salinity Stress
AASRA-TRN-024049,Kutch,"Gujarat, India",Kharif/Wet,35.21,28.68,62.41,2.18,27.73,1,528.2,18.45,26.2,4.76,8.51,6,Salinity Stress
AASRA-TRN-024050,Kutch,"Gujarat, India",Zaid/Summer,41.61,32.18,39.95,4.89,37.09,7,2503.6,0.27,30.6,6.34,8.07,6,Salinity Stress
AASRA-TRN-024051,Kutch,"Gujarat, India",Kharif/Wet,36.16,28.7,89.04,0.69,19.23,5,1927.0,13.95,33.5,5.33,8.59,3,Compound Stress (Heat+Drought)
AASRA-TRN-024052,Kutch,"Gujarat, India",Rabi/Winter,17.84,4.61,80.36,0.3,24.24,0,41.0,0.0,31.5,9.04,8.66,6,Salinity Stress
AASRA-TRN-024053,Kutch,"Gujarat, India",Kharif/Wet,31.11,24.33,72.46,1.23,29.99,0,1040.4,1.2,35.5,4.94,9.09,6,Salinity Stress
AASRA-TRN-024054,Kutch,"Gujarat, India",Kharif/Wet,33.99,26.28,83.65,0.88,34.12,0,1252.9,21.32,28.5,4.97,9.1,0,Optimal
AASRA-TRN-024055,Kutch,"Gujarat, India",Kharif/Wet,29.46,21.28,98.51,0.27,20.34,0,1458.2,11.43,34.5,6.05,8.64,6,Salinity Stress
AASRA-TRN-024056,Kutch,"Gujarat, India",Kharif/Wet,21.91,16.64,81.33,0.62,35.45,0,629.2,15.84,35.3,5.83,8.36,6,Salinity Stress
AASRA-TRN-024057,Kutch,"Gujarat, India",Rabi/Winter,18.6,5.99,47.98,1.07,28.88,0,161.5,3.11,36.5,6.23,8.67,6,Salinity Stress
AASRA-TRN-024058,Kutch,"Gujarat, India",Zaid/Summer,46.54,32.32,33.94,5.82,29.66,10,2508.5,2.36,33.4,6.57,8.73,3,Compound Stress (Heat+Drought)
AASRA-TRN-024059,Kutch,"Gujarat, India",Kharif/Wet,32.52,24.49,94.34,0.3,20.37,0,947.6,3.86,28.0,5.17,8.66,6,Salinity Stress
AASRA-TRN-024060,Kutch,"Gujarat, India",Kharif/Wet,31.25,22.15,81.69,0.81,22.43,0,1374.2,19.57,30.9,5.53,7.99,0,Optimal
AASRA-TRN-024061,Kutch,"Gujarat, India",Kharif/Wet,34.88,25.81,62.23,1.99,27.08,0,672.2,10.14,34.1,6.43,8.02,6,Salinity Stress
AASRA-TRN-024062,Kutch,"Gujarat, India",Zaid/Summer,43.61,31.99,18.37,5.75,16.94,7,1469.1,0.0,36.2,6.03,7.86,3,Compound Stress (Heat+Drought)
AASRA-TRN-024063,Kutch,"Gujarat, India",Zaid/Summer,36.07,27.43,43.42,3.39,21.23,1,2417.1,1.27,36.1,7.28,9.0,6,Salinity Stress
AASRA-TRN-024064,Kutch,"Gujarat, India",Kharif/Wet,29.93,23.99,58.51,1.78,36.25,0,594.6,58.92,30.4,5.39,9.21,6,Salinity Stress
AASRA-TRN-024065,Kutch,"Gujarat, India",Kharif/Wet,33.07,25.59,91.91,0.37,26.85,0,1556.9,8.4,24.9,7.58,8.69,6,Salinity Stress
AASRA-TRN-024066,Kutch,"Gujarat, India",Kharif/Wet,29.31,22.06,62.75,1.52,21.63,0,399.4,21.7,30.1,5.56,8.27,6,Salinity Stress
AASRA-TRN-024067,Kutch,"Gujarat, India",Zaid/Summer,42.55,31.89,24.9,5.7,29.95,7,297.6,6.27,29.8,5.92,8.7,6,Salinity Stress
AASRA-TRN-024068,Kutch,"Gujarat, India",Rabi/Winter,21.17,8.74,70.02,0.79,18.14,0,186.6,1.51,34.2,5.71,8.82,6,Salinity Stress
AASRA-TRN-024069,Kutch,"Gujarat, India",Rabi/Winter,19.3,9.4,88.1,0.31,19.43,0,305.2,3.03,36.6,5.87,8.7,6,Salinity Stress
AASRA-TRN-024070,Kutch,"Gujarat, India",Zaid/Summer,47.03,32.38,44.45,5.8,17.34,2,1253.2,0.0,30.6,6.46,8.3,3,Compound Stress (Heat+Drought)
AASRA-TRN-024071,Kutch,"Gujarat, India",Kharif/Wet,30.27,21.09,71.07,1.21,37.55,0,1035.1,41.58,35.9,5.58,8.27,6,Salinity Stress
AASRA-TRN-024072,Kutch,"Gujarat, India",Kharif/Wet,26.81,20.84,87.83,0.45,24.74,0,474.8,21.54,32.5,5.44,9.16,6,Salinity Stress
AASRA-TRN-024073,Kutch,"Gujarat, India",Rabi/Winter,19.85,8.14,58.07,0.98,17.4,0,369.8,4.6,27.1,5.06,8.79,6,Salinity Stress
AASRA-TRN-024074,Kutch,"Gujarat, India",Rabi/Winter,17.2,4.42,49.04,1.05,35.51,0,35.5,0.12,30.2,8.11,8.73,6,Salinity Stress
AASRA-TRN-024075,Kutch,"Gujarat, India",Rabi/Winter,23.12,8.34,93.43,0.19,26.45,0,618.0,1.05,29.4,6.75,8.39,6,Salinity Stress
AASRA-TRN-024076,Kutch,"Gujarat, India",Rabi/Winter,15.3,5.4,78.71,0.49,12.83,0,40.4,3.14,33.4,11.37,8.82,6,Salinity Stress
AASRA-TRN-024077,Kutch,"Gujarat, India",Zaid/Summer,47.35,32.1,13.62,5.78,30.2,5,2493.1,3.65,31.1,5.65,8.54,3,Compound Stress (Heat+Drought)
AASRA-TRN-024078,Kutch,"Gujarat, India",Rabi/Winter,13.84,-1.41,71.03,0.51,32.82,0,34.8,0.47,25.6,6.78,8.28,5,Frost / Cold Stress
AASRA-TRN-024079,Kutch,"Gujarat, India",Rabi/Winter,27.16,14.01,46.98,1.94,20.73,0,1254.9,3.28,25.7,5.09,8.76,6,Salinity Stress
AASRA-TRN-024080,Kutch,"Gujarat, India",Kharif/Wet,30.77,20.55,58.06,1.75,29.22,0,681.7,18.27,36.4,5.17,8.15,0,Optimal
AASRA-TRN-024081,Kutch,"Gujarat, India",Kharif/Wet,30.92,22.68,88.24,0.54,15.41,0,473.6,1.63,32.5,5.4,8.15,6,Salinity Stress
AASRA-TRN-024082,Kutch,"Gujarat, India",Rabi/Winter,24.33,11.43,90.97,0.24,21.54,0,451.9,4.29,31.3,6.18,8.8,6,Salinity Stress
AASRA-TRN-024083,Kutch,"Gujarat, India",Rabi/Winter,22.41,13.61,66.21,1.04,15.63,0,867.7,0.0,29.7,5.2,8.79,6,Salinity Stress
AASRA-TRN-024084,Kutch,"Gujarat, India",Rabi/Winter,25.6,10.71,83.08,0.58,19.7,0,663.2,0.0,27.1,5.14,8.35,6,Salinity Stress
AASRA-TRN-024085,Kutch,"Gujarat, India",Kharif/Wet,30.01,22.78,84.79,0.59,37.52,0,1232.9,22.46,31.6,4.79,8.51,6,Salinity Stress
AASRA-TRN-024086,Kutch,"Gujarat, India",Kharif/Wet,30.06,22.43,59.52,1.7,18.13,0,1500.6,4.76,30.5,6.23,8.44,6,Salinity Stress
AASRA-TRN-024087,Kutch,"Gujarat, India",Kharif/Wet,28.85,23.38,97.2,0.24,39.48,0,390.8,36.37,32.8,5.15,8.46,6,Salinity Stress
AASRA-TRN-024088,Kutch,"Gujarat, India",Rabi/Winter,29.32,17.46,74.89,0.99,17.55,0,1285.1,1.46,33.3,5.36,8.26,6,Salinity Stress
AASRA-TRN-024089,Kutch,"Gujarat, India",Rabi/Winter,24.17,13.89,75.09,0.77,22.68,0,228.3,3.08,31.9,5.25,8.99,0,Optimal
AASRA-TRN-024090,Kutch,"Gujarat, India",Kharif/Wet,30.62,23.53,58.05,1.84,40.85,0,749.3,56.83,27.9,7.22,8.47,6,Salinity Stress
AASRA-TRN-024091,Kutch,"Gujarat, India",Kharif/Wet,31.92,25.63,82.46,0.79,24.09,0,857.5,11.98,40.0,5.11,8.97,6,Salinity Stress
AASRA-TRN-024092,Kutch,"Gujarat, India",Kharif/Wet,34.72,28.97,62.55,1.96,21.27,0,1157.4,15.86,35.1,5.87,8.67,6,Salinity Stress
AASRA-TRN-024093,Kutch,"Gujarat, India",Kharif/Wet,33.08,23.22,91.79,0.26,22.79,0,1079.1,8.56,28.2,8.36,9.02,6,Salinity Stress
AASRA-TRN-024094,Kutch,"Gujarat, India",Kharif/Wet,29.59,23.78,65.65,1.31,38.16,0,616.7,28.34,33.8,8.14,9.35,6,Salinity Stress
AASRA-TRN-024095,Kutch,"Gujarat, India",Kharif/Wet,37.1,26.86,71.87,1.81,35.19,1,585.7,39.96,36.7,6.0,8.66,6,Salinity Stress
AASRA-TRN-024096,Kutch,"Gujarat, India",Kharif/Wet,36.28,29.09,61.36,2.24,38.36,1,2011.7,26.47,28.2,7.37,8.76,6,Salinity Stress
AASRA-TRN-024097,Kutch,"Gujarat, India",Kharif/Wet,28.87,22.51,91.3,0.32,38.31,0,613.6,33.72,32.6,5.21,8.32,6,Salinity Stress
AASRA-TRN-024098,Kutch,"Gujarat, India",Rabi/Winter,14.9,2.99,83.48,0.25,21.29,0,43.9,0.0,32.7,5.0,8.35,5,Frost / Cold Stress
AASRA-TRN-024099,Kutch,"Gujarat, India",Kharif/Wet,31.14,22.83,80.32,0.81,29.51,0,187.4,20.64,29.2,5.77,8.98,6,Salinity Stress
AASRA-TRN-024100,Kutch,"Gujarat, India",Kharif/Wet,27.91,22.2,61.63,1.4,32.77,0,1516.2,20.01,29.2,6.38,9.34,6,Salinity Stress
AASRA-TRN-024101,Kutch,"Gujarat, India",Kharif/Wet,28.33,21.97,96.67,0.25,22.28,0,1123.3,20.63,31.5,5.5,8.91,6,Salinity Stress
AASRA-TRN-024102,Kutch,"Gujarat, India",Kharif/Wet,31.24,26.12,88.45,0.6,12.36,0,1615.4,7.93,28.8,6.06,8.99,6,Salinity Stress
AASRA-TRN-024103,Kutch,"Gujarat, India",Zaid/Summer,45.22,32.3,49.52,5.09,32.21,9,1031.3,1.09,26.8,5.21,8.61,6,Salinity Stress
AASRA-TRN-024104,Kutch,"Gujarat, India",Rabi/Winter,15.65,1.47,46.05,0.82,32.95,0,44.1,0.0,29.8,7.79,8.64,5,Frost / Cold Stress
AASRA-TRN-024105,Kutch,"Gujarat, India",Zaid/Summer,44.85,31.86,42.41,5.58,19.5,4,2494.5,1.48,27.2,5.45,8.61,3,Compound Stress (Heat+Drought)
AASRA-TRN-024106,Kutch,"Gujarat, India",Kharif/Wet,30.12,21.87,95.8,0.13,31.52,0,1192.0,11.58,31.3,5.17,9.25,6,Salinity Stress
AASRA-TRN-024107,Kutch,"Gujarat, India",Rabi/Winter,16.45,0.47,68.32,0.64,38.38,0,41.4,3.57,31.9,4.96,8.82,5,Frost / Cold Stress
